fixture_id,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_total_shots,away_total_shots,home_blocked_shots,away_blocked_shots,home_shots_insidebox,away_shots_insidebox,home_shots_outsidebox,away_shots_outsidebox,home_fouls,away_fouls,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_ball_possession,away_ball_possession,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_total_passes,away_total_passes,home_passes_accurate,away_passes_accurate,home_passes_pct,away_passes_pct,home_expected_goals,away_expected_goals
9662,6.0,1.0,3.0,6.0,12.0,10.0,3.0,3.0,6.0,3.0,6.0,7.0,7.0,13.0,9.0,3.0,7.0,3.0,79.0,21.0,2.0,3.0,0.0,0.0,1.0,6.0,778.0,203.0,682.0,115.0,88.0,57.0,,
35659,5.0,4.0,11.0,1.0,19.0,7.0,3.0,2.0,15.0,5.0,4.0,2.0,8.0,12.0,5.0,7.0,3.0,0.0,39.0,61.0,0.0,1.0,0.0,0.0,2.0,3.0,354.0,562.0,275.0,477.0,78.0,85.0,,
11643,4.0,4.0,2.0,8.0,6.0,16.0,0.0,4.0,5.0,11.0,1.0,5.0,5.0,8.0,3.0,1.0,5.0,0.0,52.0,48.0,1.0,2.0,,,2.0,4.0,545.0,510.0,427.0,399.0,78.0,78.0,,
11028,5.0,5.0,5.0,5.0,12.0,12.0,2.0,2.0,8.0,9.0,4.0,3.0,17.0,12.0,6.0,8.0,0.0,2.0,39.0,61.0,1.0,5.0,0.0,0.0,4.0,1.0,344.0,523.0,256.0,430.0,74.0,82.0,,
9661,7.0,2.0,5.0,0.0,18.0,3.0,6.0,1.0,15.0,2.0,3.0,1.0,9.0,16.0,9.0,1.0,1.0,0.0,71.0,29.0,3.0,4.0,0.0,0.0,0.0,5.0,676.0,279.0,604.0,192.0,89.0,69.0,,
9660,8.0,1.0,8.0,2.0,18.0,5.0,2.0,2.0,13.0,3.0,5.0,2.0,10.0,19.0,7.0,9.0,2.0,3.0,59.0,41.0,3.0,3.0,0.0,0.0,0.0,5.0,508.0,339.0,439.0,261.0,86.0,77.0,,
8806,9.0,3.0,7.0,3.0,21.0,6.0,5.0,0.0,19.0,4.0,2.0,2.0,9.0,7.0,10.0,3.0,4.0,5.0,56.0,44.0,,,0.0,0.0,1.0,4.0,538.0,427.0,460.0,336.0,86.0,79.0,,
35658,6.0,3.0,7.0,1.0,18.0,6.0,5.0,2.0,13.0,3.0,5.0,3.0,16.0,8.0,10.0,1.0,2.0,3.0,66.0,34.0,2.0,1.0,0.0,0.0,1.0,6.0,564.0,298.0,487.0,219.0,86.0,73.0,,
11642,8.0,1.0,6.0,7.0,20.0,8.0,6.0,0.0,15.0,5.0,5.0,3.0,11.0,11.0,8.0,7.0,1.0,3.0,57.0,43.0,0.0,2.0,,,1.0,5.0,583.0,428.0,486.0,341.0,83.0,80.0,,
9659,2.0,4.0,7.0,2.0,16.0,10.0,7.0,4.0,11.0,4.0,5.0,6.0,19.0,7.0,8.0,1.0,3.0,1.0,38.0,62.0,2.0,0.0,0.0,0.0,3.0,2.0,327.0,568.0,249.0,484.0,76.0,85.0,,
11027,1.0,8.0,4.0,4.0,9.0,13.0,4.0,1.0,5.0,7.0,4.0,6.0,15.0,16.0,6.0,4.0,0.0,1.0,66.0,34.0,0.0,3.0,0.0,0.0,6.0,1.0,547.0,272.0,423.0,166.0,77.0,61.0,,
35657,5.0,4.0,1.0,3.0,14.0,7.0,8.0,0.0,10.0,3.0,4.0,4.0,11.0,13.0,5.0,5.0,4.0,3.0,47.0,53.0,2.0,1.0,0.0,0.0,4.0,1.0,402.0,449.0,333.0,363.0,83.0,81.0,,
9658,5.0,5.0,5.0,4.0,10.0,10.0,0.0,1.0,8.0,3.0,2.0,7.0,12.0,10.0,4.0,4.0,0.0,4.0,52.0,48.0,3.0,5.0,0.0,0.0,5.0,2.0,395.0,361.0,289.0,263.0,73.0,73.0,,
9657,3.0,6.0,2.0,4.0,11.0,12.0,6.0,2.0,5.0,12.0,6.0,0.0,15.0,18.0,7.0,5.0,7.0,3.0,55.0,45.0,2.0,3.0,0.0,0.0,3.0,2.0,385.0,319.0,310.0,242.0,81.0,76.0,,
8805,3.0,7.0,4.0,6.0,8.0,18.0,1.0,5.0,4.0,10.0,4.0,8.0,11.0,10.0,2.0,7.0,2.0,2.0,44.0,56.0,3.0,1.0,0.0,0.0,5.0,3.0,368.0,471.0,269.0,381.0,73.0,81.0,,
11023,1.0,7.0,3.0,4.0,5.0,15.0,1.0,4.0,4.0,8.0,1.0,7.0,15.0,18.0,5.0,4.0,7.0,0.0,53.0,47.0,2.0,3.0,0.0,0.0,6.0,0.0,417.0,373.0,304.0,250.0,73.0,67.0,,
11024,3.0,5.0,6.0,10.0,11.0,17.0,2.0,2.0,9.0,11.0,2.0,6.0,15.0,10.0,4.0,3.0,2.0,0.0,48.0,52.0,2.0,2.0,0.0,0.0,4.0,2.0,427.0,471.0,306.0,351.0,72.0,75.0,,
11026,1.0,6.0,2.0,7.0,3.0,19.0,0.0,6.0,1.0,11.0,2.0,8.0,14.0,15.0,4.0,8.0,0.0,1.0,24.0,76.0,4.0,3.0,0.0,0.0,4.0,0.0,223.0,698.0,144.0,632.0,65.0,91.0,,
11025,3.0,3.0,4.0,2.0,7.0,9.0,0.0,4.0,6.0,3.0,1.0,6.0,13.0,17.0,0.0,5.0,0.0,2.0,37.0,63.0,2.0,2.0,0.0,0.0,3.0,2.0,368.0,616.0,275.0,508.0,75.0,82.0,,
9656,3.0,6.0,8.0,3.0,13.0,10.0,2.0,1.0,8.0,10.0,5.0,0.0,13.0,6.0,6.0,0.0,2.0,6.0,46.0,54.0,3.0,1.0,1.0,0.0,4.0,3.0,469.0,562.0,365.0,464.0,78.0,83.0,,
35656,11.0,2.0,5.0,8.0,20.0,12.0,4.0,2.0,17.0,7.0,3.0,5.0,9.0,16.0,4.0,6.0,1.0,5.0,63.0,37.0,2.0,3.0,0.0,0.0,0.0,5.0,664.0,363.0,605.0,307.0,91.0,85.0,,
8804,5.0,3.0,3.0,1.0,9.0,5.0,1.0,1.0,6.0,4.0,3.0,1.0,10.0,23.0,7.0,1.0,4.0,3.0,54.0,46.0,2.0,3.0,0.0,0.0,2.0,3.0,469.0,407.0,369.0,301.0,79.0,74.0,,
9655,3.0,0.0,7.0,3.0,14.0,5.0,4.0,2.0,7.0,3.0,7.0,2.0,17.0,14.0,9.0,3.0,0.0,3.0,48.0,52.0,2.0,3.0,0.0,0.0,0.0,2.0,387.0,425.0,284.0,322.0,73.0,76.0,,
11022,6.0,4.0,3.0,3.0,9.0,11.0,0.0,4.0,5.0,6.0,4.0,5.0,18.0,19.0,4.0,3.0,2.0,2.0,35.0,65.0,2.0,6.0,0.0,0.0,3.0,4.0,276.0,493.0,177.0,389.0,64.0,79.0,,
35654,9.0,4.0,8.0,3.0,19.0,10.0,2.0,3.0,15.0,7.0,4.0,3.0,9.0,9.0,10.0,4.0,4.0,1.0,51.0,49.0,1.0,2.0,0.0,0.0,4.0,8.0,409.0,383.0,285.0,261.0,70.0,68.0,,
35653,6.0,5.0,8.0,3.0,18.0,11.0,4.0,3.0,13.0,5.0,5.0,6.0,4.0,8.0,12.0,11.0,3.0,2.0,60.0,40.0,2.0,0.0,0.0,0.0,3.0,4.0,514.0,352.0,408.0,254.0,79.0,72.0,,
35655,5.0,1.0,12.0,2.0,19.0,4.0,2.0,1.0,8.0,4.0,11.0,0.0,8.0,15.0,4.0,2.0,6.0,1.0,58.0,42.0,1.0,1.0,0.0,0.0,0.0,4.0,585.0,429.0,495.0,326.0,85.0,76.0,,
35652,4.0,3.0,9.0,5.0,19.0,10.0,6.0,2.0,13.0,7.0,6.0,3.0,14.0,14.0,10.0,5.0,1.0,1.0,38.0,62.0,1.0,2.0,0.0,0.0,3.0,4.0,328.0,548.0,223.0,452.0,68.0,82.0,,
35651,1.0,5.0,7.0,3.0,8.0,12.0,0.0,4.0,4.0,8.0,4.0,4.0,11.0,15.0,2.0,6.0,1.0,6.0,53.0,47.0,1.0,0.0,1.0,0.0,5.0,1.0,384.0,316.0,273.0,201.0,71.0,64.0,,
9654,3.0,3.0,6.0,5.0,10.0,10.0,1.0,2.0,8.0,5.0,2.0,5.0,19.0,18.0,7.0,2.0,1.0,2.0,33.0,67.0,2.0,4.0,1.0,0.0,1.0,3.0,223.0,496.0,122.0,406.0,55.0,82.0,,
8803,2.0,5.0,4.0,7.0,9.0,14.0,3.0,2.0,7.0,8.0,3.0,6.0,11.0,9.0,10.0,8.0,1.0,1.0,33.0,67.0,0.0,1.0,0.0,0.0,4.0,1.0,296.0,610.0,203.0,528.0,69.0,87.0,,
9653,3.0,1.0,5.0,4.0,13.0,9.0,5.0,4.0,9.0,6.0,4.0,3.0,12.0,13.0,2.0,4.0,1.0,1.0,68.0,32.0,0.0,2.0,0.0,0.0,1.0,0.0,645.0,290.0,569.0,209.0,88.0,72.0,,
8802,3.0,3.0,3.0,2.0,6.0,7.0,0.0,2.0,3.0,4.0,3.0,3.0,14.0,8.0,2.0,3.0,0.0,4.0,50.0,50.0,1.0,1.0,0.0,0.0,2.0,3.0,470.0,470.0,382.0,402.0,81.0,86.0,,
8801,5.0,1.0,11.0,1.0,20.0,4.0,4.0,2.0,10.0,0.0,10.0,4.0,10.0,11.0,10.0,1.0,1.0,1.0,66.0,34.0,1.0,4.0,0.0,0.0,1.0,4.0,759.0,388.0,670.0,301.0,88.0,78.0,,
35650,4.0,3.0,3.0,6.0,12.0,9.0,5.0,0.0,7.0,7.0,5.0,2.0,13.0,9.0,14.0,4.0,,,66.0,34.0,2.0,0.0,0.0,0.0,2.0,3.0,604.0,307.0,511.0,231.0,85.0,75.0,,
8800,6.0,6.0,3.0,8.0,10.0,19.0,1.0,5.0,5.0,16.0,5.0,3.0,12.0,19.0,2.0,9.0,1.0,2.0,57.0,43.0,1.0,4.0,0.0,1.0,5.0,4.0,543.0,366.0,450.0,280.0,83.0,77.0,,
8799,8.0,3.0,3.0,10.0,16.0,19.0,5.0,6.0,8.0,11.0,8.0,8.0,14.0,10.0,7.0,4.0,2.0,2.0,62.0,38.0,5.0,2.0,0.0,0.0,1.0,5.0,505.0,305.0,407.0,198.0,81.0,65.0,,
11021,2.0,6.0,5.0,4.0,8.0,16.0,1.0,6.0,4.0,8.0,4.0,8.0,16.0,16.0,4.0,7.0,5.0,0.0,59.0,41.0,4.0,1.0,0.0,0.0,5.0,2.0,456.0,308.0,341.0,208.0,75.0,68.0,,
9652,4.0,0.0,6.0,3.0,14.0,4.0,4.0,1.0,10.0,3.0,4.0,1.0,6.0,12.0,5.0,2.0,2.0,0.0,57.0,43.0,3.0,2.0,0.0,0.0,0.0,2.0,544.0,397.0,445.0,297.0,82.0,75.0,,
35649,5.0,5.0,7.0,8.0,14.0,13.0,2.0,0.0,7.0,8.0,7.0,5.0,12.0,9.0,7.0,3.0,1.0,2.0,45.0,55.0,0.0,4.0,0.0,0.0,3.0,3.0,457.0,554.0,386.0,485.0,84.0,88.0,,
11020,11.0,2.0,8.0,2.0,28.0,7.0,9.0,3.0,19.0,4.0,9.0,3.0,15.0,17.0,6.0,5.0,4.0,2.0,52.0,48.0,3.0,3.0,0.0,0.0,1.0,11.0,438.0,399.0,331.0,269.0,76.0,67.0,,
8798,2.0,2.0,3.0,10.0,7.0,17.0,2.0,5.0,3.0,12.0,4.0,5.0,10.0,18.0,2.0,5.0,2.0,0.0,57.0,43.0,2.0,6.0,0.0,1.0,1.0,2.0,493.0,365.0,389.0,277.0,79.0,76.0,,
9651,3.0,3.0,11.0,3.0,15.0,8.0,1.0,2.0,9.0,5.0,6.0,3.0,7.0,14.0,2.0,5.0,1.0,1.0,52.0,48.0,1.0,7.0,0.0,0.0,3.0,2.0,444.0,423.0,334.0,322.0,75.0,76.0,,
9650,5.0,9.0,9.0,2.0,20.0,12.0,6.0,1.0,12.0,12.0,9.0,0.0,7.0,15.0,7.0,5.0,0.0,5.0,57.0,43.0,3.0,5.0,0.0,0.0,4.0,3.0,524.0,385.0,448.0,320.0,85.0,83.0,,
8797,8.0,2.0,8.0,4.0,20.0,9.0,4.0,3.0,9.0,3.0,11.0,6.0,13.0,15.0,11.0,1.0,3.0,2.0,53.0,47.0,1.0,3.0,0.0,0.0,2.0,7.0,517.0,472.0,444.0,399.0,86.0,85.0,,
35648,8.0,1.0,3.0,3.0,12.0,5.0,1.0,1.0,7.0,3.0,5.0,2.0,11.0,12.0,7.0,4.0,1.0,1.0,62.0,38.0,2.0,2.0,0.0,0.0,1.0,6.0,590.0,348.0,490.0,253.0,83.0,73.0,,
11019,3.0,2.0,6.0,2.0,13.0,10.0,4.0,6.0,10.0,7.0,3.0,3.0,18.0,13.0,7.0,5.0,4.0,5.0,44.0,56.0,6.0,2.0,0.0,0.0,1.0,2.0,340.0,441.0,229.0,320.0,67.0,73.0,,
8796,10.0,0.0,14.0,5.0,33.0,5.0,9.0,0.0,21.0,2.0,12.0,3.0,7.0,10.0,11.0,2.0,3.0,2.0,57.0,43.0,0.0,1.0,0.0,0.0,0.0,8.0,490.0,365.0,394.0,265.0,80.0,73.0,,
9649,5.0,1.0,2.0,2.0,9.0,4.0,2.0,1.0,6.0,1.0,3.0,3.0,21.0,15.0,5.0,5.0,1.0,3.0,31.0,69.0,4.0,3.0,0.0,0.0,1.0,2.0,254.0,554.0,167.0,454.0,66.0,82.0,,
35647,3.0,1.0,4.0,4.0,9.0,7.0,2.0,2.0,4.0,3.0,5.0,4.0,15.0,12.0,8.0,6.0,1.0,6.0,52.0,48.0,2.0,1.0,0.0,0.0,1.0,2.0,382.0,363.0,287.0,260.0,75.0,72.0,,
9648,3.0,7.0,3.0,4.0,7.0,13.0,1.0,2.0,5.0,10.0,2.0,3.0,18.0,7.0,6.0,5.0,3.0,2.0,39.0,61.0,3.0,1.0,0.0,0.0,4.0,2.0,419.0,642.0,319.0,559.0,76.0,87.0,,
11018,4.0,3.0,6.0,3.0,13.0,8.0,3.0,2.0,6.0,6.0,7.0,2.0,13.0,13.0,2.0,3.0,0.0,3.0,40.0,60.0,,,0.0,0.0,2.0,3.0,363.0,531.0,260.0,423.0,72.0,80.0,,
35646,3.0,2.0,3.0,5.0,11.0,8.0,5.0,1.0,5.0,5.0,6.0,3.0,17.0,11.0,4.0,3.0,3.0,4.0,58.0,42.0,2.0,3.0,0.0,0.0,2.0,4.0,486.0,328.0,393.0,228.0,81.0,70.0,,
9647,5.0,1.0,13.0,6.0,18.0,9.0,0.0,2.0,8.0,4.0,10.0,5.0,9.0,11.0,4.0,2.0,2.0,2.0,51.0,49.0,5.0,1.0,0.0,0.0,1.0,5.0,473.0,441.0,360.0,324.0,76.0,73.0,,
9646,3.0,2.0,5.0,11.0,8.0,15.0,0.0,2.0,4.0,12.0,4.0,3.0,11.0,16.0,3.0,9.0,5.0,0.0,50.0,50.0,2.0,3.0,0.0,0.0,2.0,1.0,379.0,355.0,269.0,259.0,71.0,73.0,,
11641,9.0,2.0,8.0,2.0,19.0,6.0,2.0,2.0,10.0,0.0,10.0,6.0,10.0,16.0,13.0,1.0,0.0,2.0,66.0,34.0,1.0,3.0,,,1.0,9.0,483.0,257.0,358.0,138.0,74.0,54.0,,
11015,6.0,3.0,6.0,2.0,19.0,5.0,7.0,0.0,13.0,2.0,6.0,3.0,13.0,16.0,9.0,2.0,0.0,2.0,75.0,25.0,,,0.0,0.0,3.0,6.0,751.0,244.0,660.0,151.0,88.0,62.0,,
11016,5.0,5.0,8.0,7.0,20.0,15.0,7.0,3.0,15.0,7.0,5.0,8.0,14.0,12.0,10.0,6.0,2.0,1.0,52.0,48.0,2.0,1.0,0.0,0.0,3.0,5.0,417.0,403.0,309.0,292.0,74.0,72.0,,
11014,4.0,3.0,8.0,1.0,13.0,7.0,1.0,3.0,7.0,4.0,6.0,3.0,13.0,19.0,4.0,2.0,1.0,0.0,60.0,40.0,1.0,1.0,0.0,0.0,2.0,3.0,587.0,392.0,495.0,293.0,84.0,75.0,,
11017,5.0,0.0,4.0,3.0,13.0,7.0,4.0,4.0,11.0,4.0,2.0,3.0,16.0,15.0,4.0,3.0,2.0,3.0,38.0,62.0,2.0,2.0,0.0,0.0,0.0,3.0,350.0,554.0,229.0,441.0,65.0,80.0,,
11640,3.0,7.0,5.0,4.0,10.0,16.0,2.0,5.0,6.0,8.0,4.0,8.0,11.0,9.0,6.0,3.0,7.0,5.0,53.0,47.0,1.0,1.0,,,5.0,2.0,405.0,360.0,274.0,231.0,68.0,64.0,,
11637,5.0,1.0,9.0,6.0,16.0,11.0,2.0,4.0,10.0,4.0,6.0,8.0,17.0,6.0,3.0,5.0,3.0,0.0,47.0,53.0,1.0,0.0,,,2.0,1.0,408.0,434.0,309.0,334.0,76.0,77.0,,
11638,3.0,6.0,3.0,3.0,9.0,13.0,3.0,4.0,8.0,8.0,1.0,5.0,8.0,14.0,7.0,5.0,1.0,0.0,50.0,50.0,1.0,0.0,,,4.0,2.0,371.0,378.0,258.0,253.0,70.0,67.0,,
11639,12.0,4.0,7.0,2.0,21.0,7.0,2.0,1.0,14.0,6.0,7.0,1.0,7.0,7.0,8.0,2.0,1.0,2.0,68.0,32.0,0.0,2.0,,,3.0,8.0,712.0,337.0,609.0,235.0,86.0,70.0,,
11636,5.0,4.0,9.0,6.0,18.0,15.0,4.0,5.0,10.0,7.0,8.0,8.0,12.0,10.0,8.0,1.0,0.0,4.0,63.0,37.0,1.0,4.0,,,2.0,3.0,551.0,338.0,449.0,234.0,81.0,69.0,,
9645,10.0,5.0,11.0,5.0,24.0,11.0,3.0,1.0,19.0,6.0,5.0,5.0,9.0,14.0,9.0,5.0,3.0,3.0,63.0,37.0,1.0,2.0,0.0,0.0,5.0,6.0,591.0,341.0,530.0,268.0,90.0,79.0,,
35645,6.0,5.0,1.0,3.0,9.0,9.0,2.0,1.0,6.0,8.0,3.0,1.0,13.0,15.0,6.0,6.0,1.0,0.0,45.0,55.0,1.0,3.0,0.0,0.0,2.0,3.0,362.0,448.0,275.0,365.0,76.0,81.0,,
8795,4.0,3.0,3.0,8.0,8.0,17.0,1.0,6.0,6.0,15.0,2.0,2.0,9.0,12.0,2.0,8.0,0.0,2.0,43.0,57.0,2.0,0.0,0.0,0.0,3.0,1.0,404.0,509.0,322.0,421.0,80.0,83.0,,
9644,2.0,0.0,6.0,3.0,12.0,4.0,4.0,1.0,8.0,1.0,4.0,3.0,22.0,17.0,6.0,5.0,3.0,4.0,43.0,57.0,4.0,5.0,0.0,0.0,0.0,2.0,286.0,377.0,189.0,278.0,66.0,74.0,,
11013,3.0,1.0,4.0,4.0,14.0,6.0,7.0,1.0,8.0,2.0,7.0,4.0,16.0,15.0,11.0,2.0,3.0,4.0,64.0,36.0,1.0,1.0,0.0,0.0,1.0,2.0,536.0,289.0,431.0,182.0,80.0,63.0,,
11635,5.0,2.0,4.0,4.0,13.0,7.0,4.0,1.0,5.0,6.0,8.0,1.0,10.0,9.0,6.0,5.0,0.0,1.0,54.0,46.0,3.0,1.0,,,3.0,4.0,428.0,350.0,316.0,232.0,74.0,66.0,,
35643,4.0,1.0,11.0,4.0,27.0,8.0,12.0,3.0,8.0,4.0,19.0,4.0,10.0,16.0,8.0,6.0,,,64.0,36.0,2.0,2.0,0.0,0.0,0.0,5.0,496.0,277.0,390.0,168.0,79.0,61.0,,
35640,3.0,2.0,6.0,7.0,13.0,14.0,4.0,5.0,5.0,8.0,9.0,6.0,6.0,16.0,5.0,8.0,0.0,1.0,48.0,52.0,1.0,4.0,0.0,0.0,2.0,2.0,380.0,402.0,266.0,291.0,70.0,72.0,,
35644,6.0,0.0,4.0,5.0,11.0,8.0,1.0,3.0,8.0,3.0,3.0,5.0,9.0,11.0,5.0,5.0,1.0,0.0,59.0,41.0,3.0,1.0,0.0,1.0,0.0,4.0,560.0,369.0,479.0,285.0,86.0,77.0,,
35641,8.0,2.0,8.0,1.0,17.0,5.0,1.0,2.0,12.0,4.0,5.0,1.0,15.0,16.0,5.0,5.0,7.0,1.0,59.0,41.0,3.0,4.0,0.0,0.0,0.0,6.0,433.0,291.0,336.0,188.0,78.0,65.0,,
35642,3.0,9.0,8.0,3.0,14.0,14.0,3.0,2.0,5.0,10.0,9.0,4.0,12.0,11.0,4.0,5.0,0.0,1.0,67.0,33.0,0.0,2.0,0.0,0.0,7.0,2.0,656.0,307.0,557.0,220.0,85.0,72.0,,
8794,4.0,1.0,3.0,5.0,9.0,10.0,2.0,4.0,5.0,3.0,4.0,7.0,15.0,14.0,6.0,2.0,7.0,1.0,53.0,47.0,2.0,3.0,0.0,1.0,1.0,2.0,541.0,482.0,482.0,410.0,89.0,85.0,,
9643,14.0,4.0,5.0,4.0,21.0,10.0,2.0,2.0,13.0,6.0,8.0,4.0,11.0,11.0,5.0,3.0,3.0,0.0,62.0,38.0,1.0,1.0,0.0,0.0,3.0,7.0,587.0,352.0,515.0,269.0,88.0,76.0,,
9642,4.0,3.0,3.0,2.0,9.0,5.0,2.0,0.0,5.0,2.0,4.0,3.0,16.0,21.0,2.0,8.0,3.0,5.0,53.0,47.0,5.0,3.0,0.0,0.0,3.0,3.0,436.0,357.0,341.0,245.0,78.0,69.0,,
8793,8.0,6.0,5.0,2.0,18.0,11.0,5.0,3.0,11.0,10.0,7.0,1.0,18.0,13.0,5.0,4.0,0.0,2.0,57.0,43.0,1.0,4.0,0.0,0.0,3.0,6.0,476.0,356.0,382.0,264.0,80.0,74.0,,
11634,3.0,4.0,1.0,6.0,5.0,14.0,1.0,4.0,4.0,9.0,1.0,5.0,12.0,5.0,3.0,13.0,0.0,1.0,23.0,77.0,0.0,1.0,,,4.0,3.0,205.0,662.0,119.0,566.0,58.0,85.0,,
35639,6.0,0.0,13.0,2.0,23.0,3.0,4.0,1.0,13.0,2.0,10.0,1.0,17.0,17.0,6.0,0.0,1.0,0.0,45.0,55.0,2.0,2.0,0.0,0.0,0.0,6.0,421.0,538.0,354.0,454.0,84.0,84.0,,
8792,5.0,2.0,1.0,11.0,8.0,15.0,2.0,2.0,6.0,13.0,2.0,2.0,11.0,20.0,7.0,7.0,2.0,2.0,43.0,57.0,3.0,1.0,0.0,0.0,1.0,3.0,311.0,402.0,203.0,290.0,65.0,72.0,,
8791,3.0,4.0,4.0,0.0,13.0,6.0,6.0,2.0,8.0,4.0,5.0,2.0,13.0,10.0,4.0,0.0,0.0,1.0,40.0,60.0,3.0,3.0,1.0,1.0,1.0,3.0,465.0,694.0,379.0,609.0,82.0,88.0,,
8790,3.0,3.0,8.0,9.0,14.0,16.0,3.0,4.0,6.0,11.0,8.0,6.0,11.0,16.0,5.0,4.0,2.0,2.0,56.0,44.0,2.0,2.0,0.0,0.0,3.0,1.0,519.0,391.0,436.0,300.0,84.0,77.0,,
8789,5.0,2.0,6.0,1.0,15.0,5.0,4.0,2.0,9.0,3.0,6.0,2.0,16.0,17.0,9.0,10.0,2.0,2.0,46.0,54.0,1.0,1.0,0.0,0.0,3.0,4.0,384.0,444.0,267.0,319.0,70.0,72.0,,
11633,5.0,7.0,1.0,4.0,10.0,14.0,4.0,3.0,8.0,8.0,2.0,6.0,13.0,12.0,3.0,4.0,1.0,6.0,44.0,56.0,2.0,2.0,,,6.0,3.0,432.0,552.0,352.0,475.0,81.0,86.0,,
11012,5.0,6.0,1.0,4.0,9.0,10.0,3.0,0.0,6.0,6.0,3.0,4.0,15.0,19.0,7.0,3.0,1.0,7.0,54.0,46.0,4.0,4.0,1.0,0.0,4.0,5.0,466.0,398.0,374.0,313.0,80.0,79.0,,
9641,6.0,4.0,1.0,3.0,8.0,8.0,1.0,1.0,6.0,8.0,2.0,0.0,12.0,18.0,6.0,4.0,2.0,4.0,59.0,41.0,3.0,3.0,0.0,1.0,3.0,3.0,442.0,300.0,338.0,212.0,76.0,71.0,,
35638,5.0,2.0,2.0,4.0,9.0,9.0,2.0,3.0,3.0,6.0,6.0,3.0,9.0,23.0,3.0,7.0,1.0,4.0,46.0,54.0,1.0,3.0,0.0,0.0,0.0,4.0,451.0,494.0,357.0,393.0,79.0,80.0,,
11011,3.0,5.0,10.0,8.0,15.0,14.0,2.0,1.0,14.0,9.0,1.0,5.0,13.0,11.0,3.0,7.0,1.0,2.0,54.0,46.0,1.0,1.0,0.0,0.0,3.0,2.0,578.0,467.0,470.0,346.0,81.0,74.0,,
9640,4.0,3.0,2.0,3.0,7.0,9.0,1.0,3.0,5.0,5.0,2.0,4.0,12.0,9.0,4.0,4.0,1.0,2.0,35.0,65.0,2.0,3.0,0.0,0.0,2.0,2.0,347.0,653.0,268.0,567.0,77.0,87.0,,
9639,5.0,8.0,3.0,3.0,10.0,13.0,2.0,2.0,6.0,9.0,4.0,4.0,10.0,24.0,5.0,4.0,3.0,2.0,59.0,41.0,3.0,3.0,0.0,0.0,3.0,3.0,635.0,436.0,554.0,358.0,87.0,82.0,,
8788,3.0,5.0,7.0,3.0,18.0,10.0,8.0,2.0,5.0,8.0,13.0,2.0,11.0,6.0,9.0,3.0,1.0,6.0,54.0,46.0,,,0.0,0.0,3.0,3.0,512.0,437.0,440.0,356.0,86.0,81.0,,
35637,2.0,6.0,4.0,4.0,9.0,15.0,3.0,5.0,6.0,8.0,4.0,7.0,21.0,18.0,3.0,6.0,1.0,4.0,56.0,44.0,6.0,5.0,0.0,0.0,5.0,0.0,464.0,347.0,413.0,293.0,89.0,84.0,,
11010,2.0,6.0,5.0,5.0,10.0,13.0,3.0,2.0,6.0,9.0,4.0,4.0,8.0,15.0,3.0,3.0,1.0,3.0,64.0,36.0,0.0,3.0,0.0,0.0,5.0,1.0,669.0,361.0,557.0,264.0,83.0,73.0,,
8787,3.0,8.0,3.0,6.0,7.0,18.0,1.0,4.0,4.0,14.0,3.0,4.0,12.0,5.0,1.0,2.0,4.0,2.0,35.0,65.0,2.0,1.0,0.0,0.0,3.0,3.0,387.0,729.0,267.0,613.0,69.0,84.0,,
9638,2.0,5.0,6.0,5.0,12.0,15.0,4.0,5.0,6.0,8.0,6.0,8.0,17.0,8.0,5.0,5.0,1.0,0.0,30.0,70.0,5.0,2.0,0.0,0.0,4.0,2.0,278.0,680.0,194.0,595.0,70.0,88.0,,
9637,7.0,5.0,5.0,5.0,16.0,12.0,4.0,2.0,8.0,6.0,8.0,6.0,15.0,10.0,3.0,8.0,3.0,2.0,38.0,62.0,1.0,1.0,0.0,0.0,6.0,6.0,371.0,598.0,287.0,509.0,77.0,85.0,,
9636,2.0,2.0,3.0,4.0,11.0,10.0,6.0,4.0,7.0,4.0,4.0,6.0,9.0,10.0,6.0,4.0,3.0,4.0,44.0,56.0,3.0,2.0,0.0,0.0,2.0,1.0,407.0,520.0,322.0,426.0,79.0,82.0,,
9633,4.0,4.0,6.0,1.0,11.0,6.0,1.0,1.0,7.0,0.0,4.0,6.0,16.0,16.0,6.0,1.0,5.0,6.0,48.0,52.0,1.0,2.0,0.0,0.0,3.0,3.0,357.0,407.0,272.0,324.0,76.0,80.0,,
9635,0.0,4.0,6.0,2.0,8.0,6.0,2.0,0.0,5.0,5.0,3.0,1.0,19.0,14.0,9.0,4.0,2.0,2.0,48.0,52.0,2.0,2.0,0.0,0.0,3.0,0.0,419.0,450.0,318.0,349.0,76.0,78.0,,
9634,5.0,1.0,6.0,7.0,14.0,9.0,3.0,1.0,8.0,4.0,7.0,5.0,6.0,9.0,10.0,6.0,2.0,6.0,41.0,59.0,2.0,4.0,0.0,0.0,1.0,3.0,310.0,424.0,200.0,324.0,65.0,76.0,,
